Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Quantity
US-2011-157385,23-11-2011,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,2
CA-2014-128370,11-09-2014,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,3
CA-2014-128370,11-09-2014,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2
CA-2012-116092,15-02-2012,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5
CA-2012-116092,15-02-2012,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5
CA-2013-137729,06-05-2013,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,3
CA-2014-137085,30-06-2014,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,9
CA-2013-134803,29-05-2013,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",4
CA-2013-134803,29-05-2013,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,2
CA-2014-141929,05-09-2014,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,2
CA-2014-141929,05-09-2014,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,1
CA-2011-107139,05-07-2011,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,6
CA-2011-133704,20-09-2011,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,3
CA-2014-102407,10-12-2014,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,9
CA-2013-129868,27-12-2013,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,2
CA-2013-129868,27-12-2013,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",3
CA-2013-129868,27-12-2013,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3
CA-2012-137526,13-01-2012,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,3
CA-2011-113768,13-05-2011,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",6
CA-2013-117681,10-04-2013,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,5
CA-2014-137498,10-09-2014,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,5
CA-2011-140732,11-11-2011,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,9
CA-2013-119018,05-11-2013,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,2
CA-2013-119018,05-11-2013,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1
US-2013-126452,22-08-2013,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,2
US-2013-126452,22-08-2013,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,5
US-2013-126452,22-08-2013,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,2
US-2013-126452,22-08-2013,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,9
US-2012-136987,11-04-2012,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,4
CA-2012-164567,15-06-2012,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,3
US-2011-144078,25-11-2011,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e -?speaker phone,5
US-2011-144078,25-11-2011,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,4
CA-2014-117513,04-03-2014,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",7
CA-2011-153808,06-04-2011,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2
CA-2013-167241,16-08-2013,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,3
CA-2012-135545,24-11-2012,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",2
CA-2012-135545,24-11-2012,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,3
CA-2012-135545,24-11-2012,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,4
US-2013-125969,07-11-2013,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,3
CA-2011-118962,05-08-2011,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6? x 11?",3
CA-2011-118962,05-08-2011,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,2
CA-2012-132906,10-09-2012,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,4
CA-2012-112319,31-08-2012,AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,9
CA-2011-120243,27-12-2011,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,OFF-LA-10004425,Office Supplies,Labels,Staples,4
CA-2014-164959,12-07-2014,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,OFF-LA-10004272,Office Supplies,Labels,Avery 482,3
CA-2012-153388,01-08-2012,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,4
US-2014-152002,12-06-2014,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",3
US-2011-157385,23-11-2011,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,3
US-2011-157385,23-11-2011,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,1
CA-2012-105347,24-11-2012,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,9
CA-2012-105347,24-11-2012,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,5
CA-2012-116092,15-02-2012,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,2
CA-2012-116092,15-02-2012,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,6
CA-2012-116092,15-02-2012,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,3
CA-2013-155187,25-09-2013,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",2
CA-2013-155187,25-09-2013,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",5
CA-2012-100573,25-09-2012,AM-10705,Anne McFarland,Consumer,United States,Los Angeles,California,OFF-EN-10000461,Office Supplies,Envelopes,#10- 4 1/8" x 9 1/2" Recycled Envelopes,2
CA-2013-137729,06-05-2013,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1
CA-2011-109218,30-06-2011,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",5
CA-2012-152527,17-10-2012,CM-12190,Charlotte Melton,Consumer,United States,Los Angeles,California,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",2
CA-2013-134803,29-05-2013,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2
CA-2013-134803,29-05-2013,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,8
CA-2013-134803,29-05-2013,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,TEC-AC-10002217,Technology,Accessories,Imation?Clip USB?flash drive?- 8 GB,7
CA-2014-141929,05-09-2014,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",5
CA-2014-132178,04-05-2014,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2
CA-2014-132178,04-05-2014,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,8
CA-2012-111234,18-02-2012,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3
CA-2011-133704,20-09-2011,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,OFF-AP-10001366,Office Supplies,Appliances,Staples,4
CA-2014-102407,10-12-2014,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,OFF-AR-10000122,Office Supplies,Art,Newell 314,2
CA-2014-102407,10-12-2014,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,1
US-2011-154879,06-05-2011,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,OFF-LA-10004425,Office Supplies,Labels,Staples,2
US-2011-154879,06-05-2011,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,6
CA-2012-163104,19-03-2012,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,2
CA-2013-129868,27-12-2013,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,2
CA-2013-129868,27-12-2013,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2
CA-2013-129868,27-12-2013,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,3
CA-2012-142601,18-04-2012,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",7
CA-2012-142601,18-04-2012,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,2
CA-2013-111696,09-05-2013,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,3
CA-2012-137526,13-01-2012,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",4
CA-2012-137526,13-01-2012,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",9
CA-2014-159688,08-05-2014,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,1
CA-2011-113768,13-05-2011,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,2
CA-2013-145492,21-11-2013,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",12
CA-2014-137498,10-09-2014,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,OFF-AR-10003829,Office Supplies,Art,Newell 35,2
CA-2014-137498,10-09-2014,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,9
CA-2011-140732,11-11-2011,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2
CA-2011-140732,11-11-2011,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,4
CA-2014-107244,08-09-2014,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4
CA-2014-139437,04-07-2014,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,4
US-2013-116442,16-12-2013,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",2
CA-2013-119018,05-11-2013,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,6
US-2013-126452,22-08-2013,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,TEC-AC-10000844,Technology,Accessories,Logitech?Gaming G510s - Keyboard,3
US-2013-126452,22-08-2013,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,2
US-2013-126452,22-08-2013,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,9
CA-2012-115420,25-04-2012,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,2
US-2014-143175,04-08-2014,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3
US-2012-136987,11-04-2012,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,OFF-PA-10003127,Office Supplies,Paper,Staples,2
US-2014-160143,01-04-2014,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,3
US-2011-144078,25-11-2011,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,OFF-AR-10004707,Office Supplies,Art,Staples,3
CA-2014-120614,31-05-2014,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",4
CA-2011-153808,06-04-2011,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,3
CA-2011-153808,06-04-2011,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,3
CA-2013-167241,16-08-2013,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,3
CA-2013-167241,16-08-2013,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3
CA-2013-167241,16-08-2013,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",4
